"stock","genotype","sex","age","plate","well","ws","fw","iod","cell.area","cell.number","fresh.mass.z","iod.z","wing.area.z","cell.number.z","cell.area.z"
"28153","DGRP-195","female",5,"28153","F12",1175271.94866667,1.36,493.633664772943,177.797045454545,6610.18829453569,0.892411538460138,0.624427822271031,1.20817702610132,0.420513503761997,0.774247816881722
"28153","DGRP-195","female",5,"28153","F2",1134659.11266667,1.37,489.008347230992,170.066739130435,6671.84611446231,0.941037346406059,0.441285255517332,0.773669918552427,0.539140129905662,0.235527594755019
"28153","DGRP-195","female",5,"28153","F3",1178898.93333333,1.43,494.046735059467,178.647931818182,6599.00689213213,1.23279219408158,0.640783618783948,1.24698127549269,0.399001033092947,0.833545556402527
"28153","DGRP-195","female",5,"28153","F4",1179725.137,1.41,494.140829801156,178.647931818182,6603.63165133454,1.13554057818974,0.644509363525715,1.25582063272081,0.407898843323047,0.833545556402527
"28153","DGRP-195","female",5,"28153","F5",1207822.677,1.46,497.340804426116,171.21947826087,7054.23640620937,1.37866961791935,0.771214516425273,1.55642955435926,1.27484032550179,0.315861265164074
"28153","DGRP-195","female",5,"28153","F7",1181965.28033333,1.42,494.395955403715,173.846,6798.92134609559,1.18416638613566,0.654611233780781,1.27978739535369,0.783626652669865,0.498901925572526
"28153","DGRP-195","female",5,"28153","F8",1180700.68333333,1.38,494.25193289104,177.797045454545,6640.7216178133,0.989663154351979,0.648908565282352,1.26625777174688,0.47925812252548,0.774247816881722
"28153","DGRP-195","female",5,"28153","F9",1228837.26933333,1.54,499.734115805708,178.406704545455,6887.84242982443,1.76767608148671,0.865979294221353,1.78125969749613,0.954706463281795,0.816734578350959
"28258","DGRP-892","female",5,"28258","B3",1060982.48333333,1.32,467.114167136601,170.817543478261,6211.20326243516,0.697908306676454,-0.425629567754097,-0.0145788780985011,-0.347114159626625,0.287850681069595
"28180","DGRP-361","female",5,"28180","C10",1054617.73633333,1.02,466.320671206414,182.765441860465,5770.33450961969,-0.760865931701173,-0.457048574134762,-0.082673797873384,-1.19532405061703,1.12049226091659
"29652","DGRP-57","female",5,"29652","C10",984718.641666667,0.83,457.606318987577,150.803,6529.83456341496,-1.68475628267367,-0.802099226004264,-0.83050764636153,0.265916860023187,-1.1069503599635
"25192","DGRP-399","female",5,"25192","C11",1074324.96466667,0.77,468.777580409212,153.867941176471,6982.12347843484,-1.97651113034919,-0.359765597647183,0.128169167659118,1.13609858384737,-0.893356522647633
"29652","DGRP-57","female",5,"29652","C12",991256.301,0.77,458.421371977736,153.47962745098,6458.55295235582,-1.97651113034919,-0.769826653298925,-0.760562778510722,0.128774531019433,-0.920417863774428
"25192","DGRP-399","female",5,"25192","C2",1196312.21933333,0.63,483.985787445993,166.2828125,7194.44301757485,-2.65727244159209,0.242413614304427,1.43328189564099,1.54459097982459,-0.0281718900249421
"28180","DGRP-361","female",5,"28180","C2",1058736.332,1.27,466.834138418793,185.870357142857,5696.10102586864,0.45477926694685,-0.43671749364869,-0.0386099188995496,-1.33814563812625,1.33687186872048
"29652","DGRP-57","female",5,"29652","C3",963060.282333333,1,454.906161387356,156.83512,6140.59071930658,-0.858117547593015,-0.909013786801216,-1.06222530006543,-0.482969234696365,-0.686575682680696
"28180","DGRP-361","female",5,"28180","C4",1100423.45266667,1.08,472.03129088852,183.39211627907,6000.38581261661,-0.469111084025647,-0.230932737362607,0.407390705703876,-0.752716609306958,1.16416480995117
"29652","DGRP-57","female",5,"29652","C4",961994.379333333,0.95,454.77327477105,154.005901960784,6246.47735629179,-1.10124658732262,-0.914275521974376,-1.07362914365463,-0.279248530425544,-0.883742121710108
"25192","DGRP-399","female",5,"25192","C5",1245121.21566667,1.14,490.070827424336,168.044,7409.49522545682,-0.177356236350123,0.483354875163808,1.95547778019247,1.95834089664204,0.0945641674386034
"28173","DGRP-338","female",5,"28173","C5",1103409.715,1.28,472.403589584441,175.523622222222,6286.38869817206,0.503405074892771,-0.216191319470391,0.4393400186954,-0.202461063113896,0.61581437099288
"28180","DGRP-361","female",5,"28180","C5",1059302.103,1.03,466.904673349077,195.81765,5409.63545931636,-0.712240123755252,-0.43392461552502,-0.0325568690523283,-1.88929135989964,2.0300924983928
"29652","DGRP-57","female",5,"29652","C5",1012472.93466667,0.97,461.066459436323,156.83512,6455.65186334965,-1.00399497143078,-0.665092631891742,-0.533571043030115,0.123192977838441,-0.686575682680696
"25192","DGRP-399","female",5,"25192","C6",1033174.65533333,0.74,463.647352454831,155.215980392157,6656.36780905544,-2.12238855418696,-0.562900432623415,-0.312088239707649,0.5093606282784,-0.799412511212422
"28173","DGRP-338","female",5,"28173","C6",1066827.33066667,1.14,467.84284693669,186.169738095238,5730.4014152983,-0.177356236350123,-0.396776999747826,0.0479537583535436,-1.27215336856017,1.35773554040502
"29652","DGRP-57","female",5,"29652","C6",999092.729666667,0.7,459.398343136873,153.47962745098,6509.61138139174,-2.31689178597064,-0.731142821517454,-0.67672268535725,0.227008448143576,-0.920417863774428
"25192","DGRP-399","female",5,"25192","C7",1063121.53766667,0.82,467.380844022258,164.304714285714,6470.42625823854,-1.73338209061959,-0.415070316656169,0.00830635728051926,0.151618190099742,-0.166024319761778
"28173","DGRP-338","female",5,"28173","C7",1116735.55666667,1.26,474.06492838217,179.512795454545,6220.92455214111,0.406153459000929,-0.150409489595174,0.58191004060274,-0.328410874285779,0.893817363334372
"28180","DGRP-361","female",5,"28180","C7",1105724.311,1.15,472.692151330262,183.39211627907,6029.29031756963,-0.128730428404202,-0.204765522578126,0.464103332764484,-0.697105757236444,1.16416480995117
"29652","DGRP-57","female",5,"29652","C7",983123.988333333,0.95,457.407512824495,156.54922,6279.96733764201,-1.10124658732262,-0.809971090079137,-0.847568464458797,-0.214815446318468,-0.706499875209219
"25192","DGRP-399","female",5,"25192","C8",1121675.10633333,0.83,474.680744306582,163.260395833333,6870.46665915481,-1.68475628267367,-0.126025842846229,0.634757111865003,0.921276331408236,-0.238802220798251
"28173","DGRP-338","female",5,"28173","C8",1143730.48933333,1.26,477.430399029578,178.444818181818,6409.43514632059,0.406153459000929,-0.0171514100989461,0.870722427688133,0.0342742775159412,0.819390693876871
"28180","DGRP-361","female",5,"28180","C8",1034679.89233333,1.13,463.835011042591,183.39211627907,5641.899517419,-0.225982044296043,-0.55546996430984,-0.295984065769992,-1.4424266861252,1.16416480995117
"29652","DGRP-57","female",5,"29652","C8",936462.518333333,0.93,451.590205939938,153.47962745098,6101.5428163743,-1.19849820321446,-1.04031127856756,-1.34678847371103,-0.558095487754848,-0.920417863774428
"28173","DGRP-338","female",5,"28173","D1",1087015.11733333,1.2,470.3596675675,172.281,6309.54729385906,0.114398611325403,-0.297121789872046,0.263938103606962,-0.157905059092937,0.389838052515031
"29652","DGRP-57","female",5,"29652","D1",997705.134666667,0.89,459.225351031256,156.42922,6377.99724799923,-1.39300143499814,-0.737992560581515,-0.691568235416824,-0.026210699334504,-0.71486260029989
"25203","DGRP-732","female",5,"25203","D10",1139344.472,1.36,476.883592235258,185.133139534884,6154.18976236461,0.892411538460138,-0.0388025938116067,0.823797467678827,-0.456805341800435,1.28549563382481
"25203","DGRP-732","female",5,"25203","D11",1163938.16766667,1.32,479.949699563604,185.133139534884,6287.03305410835,0.697908306676454,0.0826019932167833,1.08691958916925,-0.201221353846706,1.28549563382481
"25203","DGRP-732","female",5,"25203","D2",1213787.998,1.26,486.164500794514,178.958454545455,6782.51274064117,0.406153459000929,0.328681238364764,1.6202511100199,0.752057299308087,0.855185691424104
"25192","DGRP-399","female",5,"25192","D3",1025649.68666667,0.93,462.709211156869,155.68686,6587.90142383671,-1.19849820321446,-0.600046769870138,-0.392596096133792,0.37763465592945,-0.766597205285808
"25203","DGRP-732","female",5,"25203","D3",1139269.46766667,1.14,476.874241410591,183.352,6213.56444252949,-0.177356236350123,-0.0391728460191917,0.822995014091767,-0.34257136475257,1.16136913150515
"25192","DGRP-399","female",5,"25192","D4",1114077.85766667,0.82,473.73359182784,159.394612244898,6989.43234012809,-1.73338209061959,-0.163528983871831,0.553475948848461,1.15016047582883,-0.508206265882484
"25192","DGRP-399","female",5,"25192","D5",1010983.43633333,0.96,460.88076299536,155.17044,6515.30946444009,-1.0526207793767,-0.672445407679876,-0.549506832703077,0.237971280892392,-0.802586192713507
"25203","DGRP-732","female",5,"25203","D5",1152992.302,1.28,478.585073466309,183.369545454545,6287.80694821436,0.503405074892771,0.0285687027775896,0.969812366456616,-0.199732419484484,1.16259186327974
"28173","DGRP-338","female",5,"28173","D5",1138180.11233333,1.35,476.738430981122,178.899363636364,6362.12499138249,0.843785730514217,-0.0445503515459646,0.811340259546124,-0.0567481437976904,0.851067682856723
"25203","DGRP-732","female",5,"25203","D6",1151851.63266667,1.52,478.442865696906,179.707477272727,6409.59213354599,1.67042446559487,0.0229378902626369,0.957608615585958,0.0345763132499155,0.907384617714439
"25203","DGRP-732","female",5,"25203","D8",1192658.91366667,1.49,483.530328151504,180.323681818182,6613.98936424341,1.52454704175711,0.22437939643979,1.39419604410843,0.427826575740545,0.950327527824953
"25203","DGRP-732","female",5,"25203","D9",1175770.287,1.38,481.424815312351,179.184909090909,6561.77070360024,0.989663154351979,0.141010195904286,1.21350862982867,0.327360429820816,0.87096716733381
"25180","DGRP-313","male",5,"25180","A1",697644.743,0.63,398.197333333333,118.897954545455,5867.59247177201,-1.08278940462875,-2.15107422833125,-1.80189348497547,0.091593150498495,-2.05460999036329
"25190","DGRP-380","male",5,"25190","A1",780738.987,0.49,408.733333333333,132.445762711864,5894.7826718964,-2.24197585436138,-1.63653160361793,-0.752062950301084,0.147080968357589,-0.976390715443126
"25201","DGRP-712","male",5,"25201","A1",873673.626,0.76,434.326,151.014980769231,5785.34408672395,-0.00640198701987827,-0.386672275592128,0.422093249388765,-0.076253477620201,0.501463752506248
"28191","DGRP-385","male",5,"28191","A1",976274.957666667,0.8,432.227,145.777055555556,6697.04127268923,0.324794141475159,-0.489180340253601,1.71838052148815,1.78427300493819,0.0845969164391673
"28196","DGRP-426","male",5,"28196","A1",872422.015666667,0.93,434.399333333333,161.824244897959,5391.17000803425,1.40118155908403,-0.383090923483915,0.406280135481056,-0.880655776354697,1.361732571502
"28247","DGRP-843","male",5,"28247","A1",828229.959333333,0.8,465.144666666667,152.231057692308,5440.61094949079,0.324794141475159,1.11840722676471,-0.152051800588844,-0.779760235248996,0.598246756970268
"28248","DGRP-849","male",5,"28248","A1",925211.299666667,0.95,424.546333333333,140.851982142857,6568.67788149608,1.56677962333155,-0.864278136971038,1.073231293335,1.52231816688196,-0.307371217353535
"25198","DGRP-555","male",5,"25198","A10",837058.656666667,0.79,434.595666666667,140.484714285714,5958.36109944515,0.2419951093514,-0.373502667157758,-0.040508141296001,0.276827281053101,-0.33660068958743
"28135","DGRP-88","male",5,"28135","A10",829718.380666667,0.9,432.203666666667,151.163634615385,5488.87556704873,1.15278446271275,-0.490319861378929,-0.133246765619215,-0.68126525191522,0.513294554968574
"28191","DGRP-385","male",5,"28191","A10",953187.953666667,0.68,427.563666666667,138.104578947368,6901.92867558668,-0.668794244009952,-0.716921776590564,1.42669435182579,2.20239257896069,-0.526026740443855
"28196","DGRP-426","male",5,"28196","A10",901390.439666667,0.98,427.95,169.510739130435,5317.60078618421,1.81517671970283,-0.698054562529498,0.772273429271589,-1.03079058828602,1.97347183856419
"28197","DGRP-440","male",5,"28197","A10",878999.375666667,0.86,428.45,150.194634615385,5852.40197106635,0.821588334217715,-0.673636252700658,0.48937991511857,0.0605934619162828,0.436175476770513
"28247","DGRP-843","male",5,"28247","A10",841220.966,0.76,498.088666666667,146.105185185185,5757.63936737612,-0.00640198701987827,2.72728082476732,0.0120793692527828,-0.132791289551593,0.110711523834896
"25180","DGRP-313","male",5,"25180","A11",681789.058,0.73,405.003,126.568790322581,5386.70754664205,-0.254799083391156,-1.81870847381428,-2.0022176164662,-0.8897624487514,-1.44411692107467
"25201","DGRP-712","male",5,"25201","A11",820567.578666667,0.78,431.180333333333,150.908942307692,5437.50135756428,0.15919607722764,-0.540296002161987,-0.248859964487231,-0.786106068293436,0.493024548783413
"28191","DGRP-385","male",5,"28191","A11",1000457.62766667,0.91,452.234666666667,148.020018867925,6758.93460437507,1.23558349483651,0.487926466984061,2.02390957084032,1.91058049438531,0.263105959867411
"28196","DGRP-426","male",5,"28196","A11",849097.637333333,0.89,438.210333333333,168.948456521739,5025.77919215307,1.06998543058899,-0.196974565968497,0.111594927482392,-1.62631924871781,1.92872187316745
"28197","DGRP-440","male",5,"28197","A11",824560.682333333,0.83,452.427,147.853830188679,5576.86386129527,0.573191237846436,0.497319376831539,-0.198410234691433,-0.501705027181717,0.249879625759668
"28247","DGRP-843","male",5,"28247","A11",822288.485333333,0.83,480.358333333333,148.35320754717,5542.7752384247,0.573191237846436,1.8613912793634,-0.227117659857915,-0.571270653335857,0.289623198060812
"28248","DGRP-849","male",5,"28248","A11",904337.436,0.86,440.017,133.690016949153,6764.43504636516,0.821588334217715,-0.108743073120272,0.809506414221863,1.92180540342954,-0.877365184149256
"25180","DGRP-313","male",5,"25180","A12",690488.112,0.7,397.860333333333,127.002774193548,5436.79550611798,-0.503196179762435,-2.16753216915589,-1.89231189890553,-0.787546519496762,-1.40957777135145
"25198","DGRP-555","male",5,"25198","A12",833555.553666667,0.73,432.190666666667,131.119066666667,6357.24135976156,-0.254799083391156,-0.490954737434478,-0.0847670973737462,1.09083361902674,-1.08197748123735
"25201","DGRP-712","male",5,"25201","A12",893211.462666667,0.9,471.866,156.9453,5691.22785242162,1.15278446271275,1.44665442635718,0.668938476287366,-0.268319164619945,0.973435633308255
"28135","DGRP-88","male",5,"28135","A12",875101.140666667,0.9,463.543333333333,151.681961538462,5769.31582233508,1.15278446271275,1.04020351981951,0.440128776443593,-0.108962814474593,0.554546252092346
"28196","DGRP-426","male",5,"28196","A12",906759.946333333,0.87,427.036,162.447791666667,5581.85455788744,0.904387366341474,-0.742691232896617,0.840112930342249,-0.491520370127725,1.41135832177665
"28197","DGRP-440","male",5,"28197","A12",916515.937666667,0.98,441.672333333333,150.697173076923,6081.83895525919,1.81517671970283,-0.0279021887136095,0.963372221295696,0.528812067545901,0.476170629415387
"28247","DGRP-843","male",5,"28247","A12",817389.607333333,0.67,481.660666666667,149.358773584906,5472.65880479846,-0.751593276133712,1.92499283703096,-0.289011137221337,-0.714359261738269,0.369652430153152
"25180","DGRP-313","male",5,"25180","A2",667134.234333333,0.59,387.166,130.78775,5100.89235676379,-1.41398553312379,-2.68980725864832,-2.18736980782058,-1.4730336687047,-1.10834573296596
"25190","DGRP-380","male",5,"25190","A2",806605.083666667,0.49,421.946333333333,139.541071428571,5780.41343246783,-2.24197585436138,-0.991253348081007,-0.425265126693634,-0.0863156045643984,-0.411701687823812
"25201","DGRP-712","male",5,"25201","A2",908487.544333333,0.78,446.925,153.976058823529,5900.18702436424,0.15919607722764,0.228620295474983,0.861939774714795,0.158109784769751,0.737124856758026
"28135","DGRP-88","male",5,"28135","A2",672539.636333333,0.44,389.147666666667,148.311490566038,4534.6428234694,-2.65597101498018,-2.59302935736,-2.11907679739509,-2.62859526157624,0.286303099887328
"28191","DGRP-385","male",5,"28191","A2",990495.822333333,0.84,434.185666666667,145.278907407407,6817.89146139208,0.655990269970196,-0.393525681217408,1.89804998158382,2.03089543611941,0.0449511723820751
"28196","DGRP-426","male",5,"28196","A2",889273.3,0.92,436.727666666667,162.990229166667,5455.99146983632,1.31838252696027,-0.269382994047584,0.619182882891732,-0.748372768161347,1.45452888935153
"28197","DGRP-440","male",5,"28197","A2",794886.185,0.68,445.785,147.853830188679,5376.16228125866,-0.668794244009952,0.172946549065228,-0.573324210702171,-0.911282472958374,0.249879625759668
"28247","DGRP-843","male",5,"28247","A2",834718.556333333,0.8,474.540333333333,154.699607843137,5395.73802397562,0.324794141475159,1.57725982619502,-0.0700734717674556,-0.8713336957752,0.794709411374413
"28248","DGRP-849","male",5,"28248","A2",913178.831,0.89,426.285666666667,148.824735849057,6135.9344989947,1.06998543058899,-0.77933497651308,0.921210498563944,0.639206388442868,0.327150368324818
"25180","DGRP-313","male",5,"25180","A3",692579.433,0.68,403.975,120.727153846154,5736.73288018182,-0.668794244009952,-1.86891251882238,-1.86588969999117,-0.175455754991486,-1.90903087384064
"25198","DGRP-555","male",5,"25198","A3",844055.33,0.81,431.842,128.969573770492,6544.60819962111,0.407593173598919,-0.507982438821807,0.0478893331003601,1.47319847972649,-1.25304756456687
"25201","DGRP-712","male",5,"25201","A3",929176.462333333,0.87,460.255,153.976058823529,6034.55153634147,0.904387366341474,0.879612435511858,1.1233280105326,0.432311281382894,0.737124856758026
"28135","DGRP-88","male",5,"28135","A3",790330.022666667,0.76,400.063,151.163634615385,5228.30788421802,-0.00640198701987827,-2.05996137492322,-0.630887744687345,-1.21301316324844,0.513294554968574
"28191","DGRP-385","male",5,"28191","A3",926716.744666667,0.68,422.951,142.637472727273,6497.00760219285,-0.668794244009952,-0.942188824198239,1.09225140896747,1.37605858123364,-0.165270713740035
"28196","DGRP-426","male",5,"28196","A3",856230.229,0.91,428.656333333333,168.710382978723,5075.14839266284,1.23558349483651,-0.663559630177972,0.201709623309351,-1.52557011141088,1.90977449217598
"28197","DGRP-440","male",5,"28197","A3",911581.21,0.85,432.514,153.652019607843,5932.76425735616,0.738789302093955,-0.475164230411845,0.90102581153993,0.224591074438062,0.711335790077192
"28247","DGRP-843","male",5,"28247","A3",803453.898666667,0.76,463.463,146.59287037037,5480.85249055238,-0.00640198701987827,1.0362803113737,-0.465077875136328,-0.697638173234755,0.14952455988476
"25180","DGRP-313","male",5,"25180","A4",676654.236666667,0.63,405.811,124.559761904762,5432.36616961451,-1.08278940462875,-1.77924848513088,-2.0670920526044,-0.796585592987094,-1.60400796303123
"25198","DGRP-555","male",5,"25198","A4",735643.832333333,0.77,451.196333333333,131.119066666667,5610.50235511133,0.0763970451038811,0.437217776906136,-1.32180482477955,-0.433057992243365,-1.08197748123735
"25201","DGRP-712","male",5,"25201","A4",902912.406,0.77,443.457,156.9453,5753.03883582369,0.0763970451038811,0.0592548985021476,0.791502278979631,-0.142179725667122,0.973435633308255
"28191","DGRP-385","male",5,"28191","A4",948640.877666667,0.8,453.684666666667,137.632649122807,6892.55698929556,0.324794141475159,0.558739565487697,1.36924561652849,2.18326751112098,-0.563585866392582
"28196","DGRP-426","male",5,"28196","A4",897201.754,0.97,435.674333333333,172.967565217391,5187.10980797103,1.73237768757907,-0.320824233420374,0.719352674459499,-1.29708725393112,2.24858767067674
"28197","DGRP-440","male",5,"28197","A4",862342.956333333,0.89,445.686333333333,156.72506,5502.26591926864,1.06998543058899,0.168128002592319,0.278939133992085,-0.653939177754369,0.955907557165489
"28247","DGRP-843","male",5,"28247","A4",784034.953333333,0.76,464.482,146.105185185185,5366.2363340465,-0.00640198701987827,1.08604482680487,-0.710421003381249,-0.931538636887572,0.110711523834896
"28248","DGRP-849","male",5,"28248","A4",894232.469,0.93,437.742333333333,137.448122807018,6505.96349180801,1.40118155908403,-0.21983010396829,0.681838089704981,1.3943351209229,-0.578271624263514
"25180","DGRP-313","male",5,"25180","A5",675884.823,0.61,399.578666666667,122.613515625,5512.31909104637,-1.24838746887627,-2.08361457771074,-2.07681299020704,-0.633423383021085,-1.75890240992664
"25198","DGRP-555","male",5,"25198","A5",810802.067666667,0.66,440.002666666667,135.640413793103,5977.5847403666,-0.834392308257471,-0.109443064668683,-0.372239528955,0.316057514047276,-0.722140409406396
"25201","DGRP-712","male",5,"25201","A5",905354.112,0.86,457.574,156.9453,5768.596523757,0.821588334217715,0.748681458209619,0.82235131727761,-0.110430707623751,0.973435633308255
"28135","DGRP-88","male",5,"28135","A5",793094.917666667,0.67,408.253666666667,148.311490566038,5347.49475337199,-0.751593276133712,-1.65995690218037,-0.59595546711384,-0.969785115769716,0.286303099887328
"28191","DGRP-385","male",5,"28191","A5",902006.042,0.78,446.700666666667,142.918345454545,6311.33840187703,0.15919607722764,0.21766461379846,0.780051081436639,0.997158142029945,-0.142917106084522
"28196","DGRP-426","male",5,"28196","A5",867018.719666667,0.85,440.158333333333,167.015723404255,5191.24009401247,0.738789302093955,-0.101840830875335,0.338013732712123,-1.28865846125857,1.77490288821056
"28247","DGRP-843","male",5,"28247","A5",795667.462666667,0.95,469.409,154.699607843137,5143.30626793482,1.56677962333155,1.32666285185826,-0.563453380774095,-1.38647838897217,0.794709411374413
"28248","DGRP-849","male",5,"28248","A5",855315.910333333,0.82,427.279666666667,140.366232142857,6093.45921220454,0.490392205722677,-0.730791376573345,0.190157924798322,0.552525857731692,-0.346030239267578
"25198","DGRP-555","male",5,"25198","A6",865583.326333333,0.7,418.148,131.008483333333,6607.07844492004,-0.503196179762435,-1.17675110841408,0.31987866488959,1.60068329325865,-1.09077839427222
"25201","DGRP-712","male",5,"25201","A6",873930.553333333,0.77,439.465666666667,148.061603773585,5902.47931306852,0.0763970451038811,-0.135668329424856,0.425339324528764,0.162787723789018,0.266415546649097
"28135","DGRP-88","male",5,"28135","A6",666123.186333333,0.59,359.854666666667,145.564981481481,4576.12249562974,-1.41398553312379,-4.02360045699243,-2.20014360551494,-2.54394651007171,0.0677187357349663
"28196","DGRP-426","male",5,"28196","A6",863518.494,0.93,423.292,162.990229166667,5297.97705307233,1.40118155908403,-0.925535536894973,0.293791129482011,-1.07083730083856,1.45452888935153
"28197","DGRP-440","male",5,"28197","A6",897371.600333333,0.84,429.704,153.13962745098,5859.8261943701,0.655990269970196,-0.612395131649926,0.721498549532813,0.0757442864243455,0.670556418752949
"28247","DGRP-843","male",5,"28247","A6",805977.508333333,0.81,475.175666666667,151.163634615385,5331.82144226708,0.407593173598919,1.6082873585509,-0.433194048313555,-1.0017700893212,0.513294554968574
"28248","DGRP-849","male",5,"28248","A6",953489.344666667,0.92,426.911333333333,146.068722222222,6527.67635781788,1.31838252696027,-0.748779531480624,1.43050219048518,1.43864518663933,0.107809573275476
"25180","DGRP-313","male",5,"25180","A7",641826.26,0.65,395.640333333333,120.727153846154,5316.33720793168,-0.917191340381231,-2.27594946479594,-2.50711619393474,-1.03336920850972,-1.90903087384064
"25190","DGRP-380","male",5,"25190","A7",804134.961666667,0.55,444.759333333333,124.036507936508,6483.05063601346,-1.74518166161882,0.122856456169651,-0.456473178841879,1.347576201785,-1.64565178521413
"25198","DGRP-555","male",5,"25198","A7",846673.720666667,0.57,400.111333333333,138.020070175439,6134.42464991107,-1.57958359737131,-2.05760093830645,0.0809706434444732,0.636125196301439,-0.532752476863684
"25201","DGRP-712","male",5,"25201","A7",877209.518,0.8,450.265666666667,148.061603773585,5924.6252616676,0.324794141475159,0.39176716287809,0.466766468738481,0.207981593512704,0.266415546649097
"28135","DGRP-88","male",5,"28135","A7",730208.552333333,0.69,412.956333333333,151.163634615385,4830.58345475253,-0.585995211886194,-1.43029455880355,-1.39047532027747,-2.02466076419777,0.513294554968574
"28191","DGRP-385","male",5,"28191","A7",937576.204666667,0.79,459.842666666667,138.104578947368,6788.88572567877,0.2419951093514,0.859475469339692,1.22945216017805,1.97170260293811,-0.526026740443855
"28197","DGRP-440","male",5,"28197","A7",913723.583666667,0.88,432.640333333333,150.697173076923,6063.30938404703,0.987186398465233,-0.468994537461775,0.928093020815573,0.490998242427889,0.476170629415387
"28247","DGRP-843","male",5,"28247","A7",829210.095666667,0.82,457.339,143.448727272727,5780.53295718796,0.490392205722677,0.737204852590063,-0.1396685475337,-0.0860716870547842,-0.100706005040963
"28248","DGRP-849","male",5,"28248","A7",930369.531666667,0.93,441.122333333333,146.068722222222,6369.39597685564,1.40118155908403,-0.0547623295253313,1.13840150486655,1.11563789322766,0.107809573275476
"25180","DGRP-313","male",5,"25180","A8",667888.667666667,0.66,390.099333333333,128.64368852459,5191.77174820357,-0.834392308257471,-2.54655317431914,-2.17783813496836,-1.28757349936845,-1.27898354987369
"25198","DGRP-555","male",5,"25198","A8",868126.054333333,0.84,437.957666666667,138.020070175439,6289.85373815453,0.655990269970196,-0.209313951868637,0.352004036844013,0.95331377523808,-0.532752476863684
"28135","DGRP-88","male",5,"28135","A8",768701.856333333,0.81,426.402333333333,143.4084,5360.22894288852,0.407593173598919,-0.773637370886384,-0.904142645781946,-0.943798091575562,-0.103915501531107
"28191","DGRP-385","male",5,"28191","A8",935953.706,0.76,451.947,138.104578947368,6777.13739206787,-0.00640198701987827,0.473877799395852,1.20895316336744,1.94772744304347,-0.526026740443855
"28197","DGRP-440","male",5,"28197","A8",924107.185333333,0.96,434.922666666667,156.72506,5896.35879120629,1.64957865545531,-0.357533092529697,1.05928167558644,0.150297400042215,0.955907557165489
"28248","DGRP-849","male",5,"28248","A8",916033.433,0.76,452.663333333333,133.690016949153,6851.92098785059,-0.00640198701987827,0.508861097943955,0.95727615365243,2.10034046253785,-0.877365184149256
"25180","DGRP-313","male",5,"25180","A9",695294.553666667,0.64,410.952333333333,126.568790322581,5493.41233249206,-0.99999037250499,-1.52816314459754,-1.83158628204092,-0.672006945119489,-1.44411692107467
"25198","DGRP-555","male",5,"25198","A9",852925.090666667,0.82,450.215333333333,138.493333333333,6158.60034658708,0.490392205722677,0.389309053021952,0.159951795370561,0.685461230888834,-0.495087235912303
"25201","DGRP-712","male",5,"25201","A9",863474.998666667,0.85,449.636333333333,156.9453,5501.7576102417,0.738789302093955,0.361032650240158,0.293241600094046,-0.654976498501327,0.973435633308255
"28135","DGRP-88","male",5,"28135","A9",873855.379333333,0.82,429.150666666667,151.163634615385,5780.85715891087,0.490392205722677,-0.639418061193826,0.424389560058753,-0.0854100793406774,0.513294554968574
"28191","DGRP-385","male",5,"28191","A9",944902.05,0.72,463.746666666667,135.259672413793,6985.83719106837,-0.337598115514916,1.05013363248327,1.32200846435761,2.37362708266332,-0.752442188770942
"28196","DGRP-426","male",5,"28196","A9",898695.730666667,0.92,442.04,170.6465,5266.41759817322,1.31838252696027,-0.00994659155278379,0.738227896704232,-1.13524158168838,2.06386278935292
"28197","DGRP-440","male",5,"28197","A9",808855.105,0.79,442.310333333333,145.115796296296,5573.85981157066,0.2419951093514,0.00325557462799207,-0.396837873665112,-0.507835477240792,0.0319697703875019
"25190","DGRP-380","male",5,"25190","B10",771830.233666667,0.41,407.079,124.461825396825,6201.34110363412,-2.90436811135145,-1.71732365140494,-0.864618054301009,0.772683514334208,-1.61180236263292
"25190","DGRP-380","male",5,"25190","B4",787727.667666667,0.53,433.450333333333,132.445762711864,5947.54903092194,-1.91077972586634,-0.429436875539054,-0.66376645697291,0.254762784059651,-0.976390715443126
"25190","DGRP-380","male",5,"25190","B5",781552.963333333,0.33,423.586,134.729310344828,5800.91266950761,-3.56676036834153,-0.911177570715613,-0.741778998391787,-0.0444822261445974,-0.794651718048338
"25190","DGRP-380","male",5,"25190","B6",753399.095333333,0.41,418.996333333333,126.037096774194,5977.59798199028,-2.90436811135145,-1.13532137607116,-1.09748101663979,0.316084536606857,-1.48643241780889
"25190","DGRP-380","male",5,"25190","B7",742017.221,0.43,427.247333333333,128.542540983607,5772.54203411641,-2.73877004710394,-0.732370427275643,-1.24128206279841,-0.102378991962131,-1.28703350356059
"25190","DGRP-380","male",5,"25190","B8",810423.635,0.52,421.960666666667,138.022228070175,5871.68926578951,-1.9935787579901,-0.990553356532546,-0.377020728586413,0.0999535950413556,-0.532580738109413
"28198","DGRP-441","male",5,"28198","C1",844988.363666667,0.83,455.659,142.5974,5925.69264002476,0.573191237846436,0.65515933156516,0.0596774809430228,0.210159823007076,-0.168459951911528
"28198","DGRP-441","male",5,"28198","C10",829119.409333333,0.86,452.215,135.685344827586,6110.6039888603,0.821588334217715,0.486966013464109,-0.140814298156471,0.587513693053151,-0.718564516772944
